Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name	partner	Has_partner
Kinnie	/m/0n3krrc	['Sgt.']	['lead', 'send', 'inform']	-44.76558	9.223021	9.047027	28	80916		False	1949.0	M	1.77		James Whitmore	28.0	4700000.0	['Drama', 'Action', 'War film']	Battleground		0
Milly Pontipee	/m/0cgrn1_		['give', 'consign', 'teach']	21.869333	12.567669	-26.325811	4	60174		False	1954.0	F	1.54		Jane Powell	24.0	5000000.0	['Drama', 'Comedy', 'Adventure']	Seven Brides for Seven Brothers		0
Gideon Pontipee	/m/0cgrn26		['shorter', 'rid', 'ask']	1.9040881	-5.289497	19.252558	2	60174		False	1954.0	M	1.75		Russ Tamblyn	19.0	5000000.0	['Drama', 'Comedy', 'Adventure']	Seven Brides for Seven Brothers		0
Tweety Bird	/m/0n2w_		['present', 'point', 'use']	-9.791907	-2.1101775	-10.892019	2	9497657		False		M		/m/041rx	Mel Blanc			['Comedy', 'Short Film', 'Family Film']	The Jet Cage		0
Tweety Bird	/m/0n2w_		['present', 'point', 'use']	-9.791907	-2.1101775	-10.892019	2	20614602		False	1950.0	M		/m/041rx	Mel Blanc	42.0		['Comedy', 'Short Film', 'Family Film']	All a Bir-r-r-rd		0
Tweety Bird	/m/0n2w_		['present', 'point', 'use']	-9.791907	-2.1101775	-10.892019	2	25882383		False		M		/m/041rx	Mel Blanc			['Short Film', 'Family Film', 'Comedy film']	A Bird In A Guilty Cage		0
Dr. Joe Hurley	/m/0h37fnl		['bring', 'engage', 'leave']	-11.854596	-6.6871657	5.4872155	2	673469		False	1990.0	M	1.87		William Baldwin	27.0	141181969.0	['Thriller', 'Science Fiction', 'Psychological thriller']	Flatliners		0
Nelson	/m/0gyk1nw		['prevent', 'struggle', 'receive']	-4.287171	-7.0657153	-1.654229	2	673469		False	1990.0	M	1.75	/m/02rbdlq	Kiefer Sutherland	23.0	141181969.0	['Thriller', 'Science Fiction', 'Psychological thriller']	Flatliners	['/m/0h1pmm0']	1
Sarah	/m/0h2bgr3		['loose', 'harm', 'exchange']	19.060791	19.062435	-30.011679	4	1670656		False	1986.0	F	1.64	/m/048z7l	Rosanna Arquette	26.0		['Crime Fiction', 'Mystery', 'Detective']	8 Million Ways to Die	['/m/0h5dxty', '/m/0h36xtq', '/m/05kgns1', '/m/0h5pj85', '/m/0gfr7g0']	1
God	/m/02nw87f		['tell', 'convince', 'appear']	1.1408584	-14.876933	-4.1429944	2	2576917		False	2007.0	M	1.88	/m/0x67	Morgan Freeman	70.0	173418781.0	['Comedy', 'Family Film', 'Fantasy']	Evan Almighty	['/m/0bz83zt', '/m/0gy8qvc']	1
Major Pattabhiraman	/m/0h27w_d	['Captain']	['lead', 'kill', 'discover']	-44.76558	9.223021	9.047027	28	26308243		False	2003.0	M	1.78	/m/04mvp8	Mammootty			['Drama', 'Comedy', 'Action']	Pattalam		0
Annie Knowby	/m/0h608cc		['translate', 'kill', 'stab']	-23.456982	4.172151	2.043672	35	10487		False	1987.0				Sarah Berry		10900000.0	['Comedy', 'Horror', 'Black comedy']	Evil Dead II		0
Prabhakaran	/m/0hhjg3s	['Teacher', 'Police officer']	['fall', 'develop', 'send']	25.734129	8.2474575	-15.109811	23	31693868		False	2011.0	M	1.85	/m/0dryh9k	Vishal Krishna	34.0		['Action', 'Thriller']	Vedi	['/m/0h803p2']	1
Prabhakaran	/m/0hhjg3s	['Teacher', 'Police officer']	['fall', 'develop', 'send']	25.734129	8.2474575	-15.109811	23	31693868		False	2011.0	M	1.85	/m/0dryh9k	Vishal Krishna	34.0		['Action', 'Thriller']	Vedi		0
Prabhakaran	/m/0h791j7	['Teacher', 'Police officer']	['fall', 'develop', 'send']	25.734344	8.247435	-15.109281	23	31693868		False	2011.0	M	1.85	/m/0dryh9k	Vishal Krishna	34.0		['Action', 'Thriller']	Vedi		0
Prabhakaran	/m/0h791j7	['Teacher', 'Police officer']	['fall', 'develop', 'send']	25.734344	8.247435	-15.109281	23	31693868		False	2011.0	M	1.85	/m/0dryh9k	Vishal Krishna	34.0		['Action', 'Thriller']	Vedi		0
Poonkothai	/m/0h8ljl2		['say', 'bloom', 'kidnap']	23.978937	8.491639	-9.650674	23	18849345		False	1954.0	F		/m/0dryh9k	Banumathi	28.0		['Drama', 'Action', 'Adventure']	Malaikkallan		0
Blanca	/m/0g95yrm	['boss']	['receive', 'convince', 'boss']	-4.4936576	7.7729278	42.98894	22	1060187		False	2004.0	F			Yenny Paola Vega	22.0	12594630.0	['Drama', 'Thriller', 'World cinema']	Maria Full of Grace		0
Jacob 'Dutch' Walz	/m/0n5bd3s		['gun', 'care', 'shoot']	-24.701399	20.382082	20.840343	13	20066135		False	1949.0	M	1.803	/m/07bch9	Glenn Ford	33.0		['Crime Fiction', 'Western']	Lust for Gold		0
Pete Thomas	/m/0n5bd5w		['stab', 'bribe', 'run']	39.555115	1.7677237	-5.271549	17	20066135		False	1949.0	M	1.85		Gig Young	35.0		['Crime Fiction', 'Western']	Lust for Gold		0
Ricky	/m/0gygw5d		['grow', 'raise', 'try']	-1.9772637	-43.77271	-3.0974007	21	1321163		False	2001.0	M	1.96	/m/0g8_vp	Vince Vaughn	31.0	5480653.0	['Drama', 'Comedy', 'Thriller']	Made		0
Max	/m/0hgs3vl	['boss']	['bos', 'representative', 'boss']	0.40681523	9.428129	46.635937	22	1321163		False	2001.0	M	1.676	/m/0h2138	Peter Falk	73.0	5480653.0	['Drama', 'Comedy', 'Thriller']	Made	['/m/0ch4nwl', '/m/0h5p67c', '/m/0gx8yz0', '/m/05mn02s', '/m/0h2d4g9', '/m/05mn02s', '/m/0h27ndv', '/m/0ghqs2v']	1
Vito Corleone	/m/05hp_9		['work', 'live', 'explain']	4.497174	-16.04555	11.252471	2	73875		False	1974.0	M	1.77	/m/0xnvg	Robert De Niro	31.0	193000000.0	['Drama', 'Crime Fiction', 'Crime Drama']	The Godfather Part II		0
Vito Corleone	/m/05hp_9		['work', 'live', 'explain']	4.497174	-16.04555	11.252471	2	2466773		False	1972.0	M	1.75	/m/07mqps	Marlon Brando	47.0	268500000.0	['Drama', 'Crime Fiction', 'Period piece']	The Godfather		0
Frank Pentangeli	/m/0cs77h		['attempt', 'dead', 'tell']	0.5547887	0.076353535	-36.921154	5	73875		False	1974.0	M			Michael V. Gazzo	51.0	193000000.0	['Drama', 'Crime Fiction', 'Crime Drama']	The Godfather Part II		0
Connie Corleone	/m/0638v2		['help', 'confront', 'accuse']	8.738541	-12.18063	0.3914675	2	73875		False	1974.0	F	1.62	/m/0xnvg	Talia Shire	28.0	193000000.0	['Drama', 'Crime Fiction', 'Crime Drama']	The Godfather Part II		0
Connie Corleone	/m/0638v2		['help', 'confront', 'accuse']	8.738541	-12.18063	0.3914675	2	2466773		False	1972.0	F	1.62	/m/0xnvg	Talia Shire	25.0	268500000.0	['Drama', 'Crime Fiction', 'Period piece']	The Godfather		0
Tom Hagen	/m/06bwjx		['offer', 'explain', 'pressure']	3.313976	29.685272	0.30276823	19	73875		False	1974.0	M	1.74		Robert Duvall	43.0	193000000.0	['Drama', 'Crime Fiction', 'Crime Drama']	The Godfather Part II		0
Tom Hagen	/m/06bwjx		['offer', 'explain', 'pressure']	3.313976	29.685272	0.30276823	19	2466773		False	1972.0	M	1.74		Robert Duvall	41.0	268500000.0	['Drama', 'Crime Fiction', 'Period piece']	The Godfather		0
Nick Tellis	/m/0h2hb10		['chase', 'get', 'ask']	-26.826086	5.134881	-1.9194597	35	2378208		False	2002.0	M	1.78	/m/033tf_	Jason Patric	36.0	12633747.0	['Drama', 'Action', 'Thriller']	Narc	['/m/08d8n2x']	1
Fagin	/m/01lhm2	['leader', 'owner']	['rant', 'tell', 'send']	19.087214	27.291471	-11.728775	10	2507687		False	2005.0	M	1.73	/m/0dryh9k	Ben Kingsley	61.0		['Drama', 'Family Film', 'Period piece']	Oliver Twist		0
Fagin	/m/01lhm2	['leader', 'owner']	['rant', 'tell', 'send']	19.087214	27.291471	-11.728775	10	4836572		False	1968.0	M		/m/041rx	Ron Moody	44.0	77402877.0	['Drama', 'Crime Fiction', 'Family Film']	Oliver!		0
Fagin	/m/01lhm2	['leader', 'owner']	['rant', 'tell', 'send']	19.087214	27.291471	-11.728775	10	626916		False	1948.0	M	1.78		Alec Guinness	34.0		['Drama', 'Crime Fiction', 'Adventure']	Oliver Twist		0
Fagin	/m/01lhm2	['leader', 'owner']	['rant', 'tell', 'send']	19.087214	27.291471	-11.728775	10	348979		False	1988.0	M	1.78	/m/0xnvg	Dom DeLuise	55.0	74151346.0	['Adventure', 'Family Film', 'Musical']	Oliver & Company		0
Fagin	/m/01lhm2	['leader', 'owner']	['rant', 'tell', 'send']	19.087214	27.291471	-11.728775	10	16247804		False	1982.0	M	1.85	/m/02ctzb	George C. Scott	54.0		['Drama', 'Crime Fiction']	Oliver Twist		0
Mr. Brownlow	/m/03hfvq3		['live', 'come', 'notice']	-10.495544	-34.102875	-9.464565	7	2507687		False	2005.0	M	1.75		Edward Hardwicke	73.0		['Drama', 'Family Film', 'Period piece']	Oliver Twist		0
Mr. Brownlow	/m/03hfvq3		['live', 'come', 'notice']	-10.495544	-34.102875	-9.464565	7	4836572		False	1968.0	M			Joseph O'Conor	58.0	77402877.0	['Drama', 'Crime Fiction', 'Family Film']	Oliver!		0
Mr. Brownlow	/m/03hfvq3		['live', 'come', 'notice']	-10.495544	-34.102875	-9.464565	7	19078391		False	1933.0	M			Alec B. Francis			['Drama']	Oliver Twist		0
Mr. Brownlow	/m/03hfvq3		['live', 'come', 'notice']	-10.495544	-34.102875	-9.464565	7	626916		False	1948.0	M	1.93		Henry Stephenson			['Drama', 'Crime Fiction', 'Adventure']	Oliver Twist		0
Bill Sikes	/m/04g8j6		['control', 'survive', 'beat']	-1.4916389	24.15367	3.1498427	19	2507687		False	2005.0	M	1.68	/m/0g96wd	Jamie Foreman	47.0		['Drama', 'Family Film', 'Period piece']	Oliver Twist		0
Bill Sikes	/m/04g8j6		['control', 'survive', 'beat']	-1.4916389	24.15367	3.1498427	19	4836572		False	1968.0	M	1.8	/m/02w7gg	Oliver Reed	30.0	77402877.0	['Drama', 'Crime Fiction', 'Family Film']	Oliver!		0
Bill Sikes	/m/04g8j6		['control', 'survive', 'beat']	-1.4916389	24.15367	3.1498427	19	626916		False	1948.0	M	1.83		Robert Newton	43.0		['Drama', 'Crime Fiction', 'Adventure']	Oliver Twist		0
Bill Sikes	/m/04g8j6		['control', 'survive', 'beat']	-1.4916389	24.15367	3.1498427	19	16247804		False	1982.0	M	1.75	/m/02w7gg	Tim Curry	35.0		['Drama', 'Crime Fiction']	Oliver Twist		0
Ben Manibag	/m/0bvpsgn		['bring', 'continue', 'resolve']	-9.657278	-12.308552	-0.5775814	2	1051400		False	2003.0	M	1.676	/m/0d2by	Parry Shen	29.0	3809226.0	['Drama', 'Crime Fiction', 'Teen']	Better Luck Tomorrow		0
Virgil Hu	/m/0bvpsfq		['continue', 'bring', 'hold']	-36.786125	-0.4314391	-9.483581	32	1051400		False	2003.0	M		/m/04mmhj	Jason Tobin		3809226.0	['Drama', 'Crime Fiction', 'Teen']	Better Luck Tomorrow		0
Steve Choe	/m/0bvpshg		['offer', 'express', 'lunge']	-12.478107	-1.6155306	-0.25718278	2	1051400		False	2003.0	M	1.78	/m/01j2qv	John Cho	30.0	3809226.0	['Drama', 'Crime Fiction', 'Teen']	Better Luck Tomorrow		0
Han Lue	/m/0gj90r3		['yell', 'plan', 'berate']	-9.089169	3.824067	-14.87751	2	1051400		False	2003.0	M	1.85	/m/01j2qv	Sung Kang	31.0	3809226.0	['Drama', 'Crime Fiction', 'Teen']	Better Luck Tomorrow		0
Han Lue	/m/0gj90r3		['yell', 'plan', 'berate']	-9.089169	3.824067	-14.87751	2	2913859		False	2006.0	M	1.85	/m/01j2qv	Sung Kang	34.0	158468292.0	['Drama', 'Action', 'Thriller']	The Fast and the Furious: Tokyo Drift		0
Han Lue	/m/0gj90r3		['yell', 'plan', 'berate']	-9.089169	3.824067	-14.87751	2	30059575		False	2009.0	M	1.85	/m/01j2qv	Sung Kang	37.0		['Drama', 'Action', 'Short Film']	Los Bandoleros		0
Jesus Navarro	/m/0bvpsgz	['student']	['agree', 'get', 'pay']	13.419747	-47.124454	-2.5701358	6	1051400		False	2003.0	M			Ryan Cadiz		3809226.0	['Drama', 'Crime Fiction', 'Teen']	Better Luck Tomorrow		0
"Omkara ""Omi"" Shukla"	/m/0gyc_24	['leader']	['eliminate', 'stop', 'promote']	-32.284935	-5.0471582	25.204834	3	3675194		False	2006.0	M	1.8	/m/0dryh9k	Ajay Devgan	37.0		['Drama', 'World cinema', 'Bollywood']	Omkara		0
Bhaisaab	/m/0h74xzm	['politician', 'boss']	['intervene', 'resolve', 'bos']	2.5805602	8.794567	45.538677	22	3675194		False	2006.0	M	1.78	/m/0dryh9k	Naseeruddin Shah	56.0		['Drama', 'World cinema', 'Bollywood']	Omkara		0
Bhaisaab	/m/0h74xzm	['politician', 'boss']	['intervene', 'resolve', 'bos']	2.5805602	8.794567	45.538677	22	3675194		False	2006.0	M	1.78	/m/0dryh9k	Naseeruddin Shah	56.0		['Drama', 'World cinema', 'Bollywood']	Omkara		0
Nandkishore Awasthi	/m/0h5r67s	['artist', 'executive']	['develop', 'contribute', 'unhappy']	-2.2511613	3.5247772	-11.71753	2	8843403		False	2007.0	M		/m/0dryh9k	Vipin Sharma			['Drama', 'World cinema', 'Musical']	Like Stars on Earth		0
Nandkishore Awasthi	/m/0h5r67s	['artist', 'executive']	['develop', 'contribute', 'unhappy']	-2.2511613	3.5247772	-11.71753	2	8843403		False	2007.0	M		/m/0dryh9k	Vipin Sharma			['Drama', 'World cinema', 'Musical']	Like Stars on Earth		0
Ronno	/m/0hj9xtp		['taunt', 'gloat', 'interfere']	-1.1445065	-3.6773229	13.226031	2	2877925		False	2006.0	M			Anthony Ghannam	15.0	34958637.0	['Adventure', 'Family Film', 'Animation']	Bambi II		0
Flower	/m/05v2k32		['assist', 'encounter', 'named']	18.04435	14.570152	-23.682713	4	2877925		False	2006.0	M			Nicky Jones	9.0	34958637.0	['Adventure', 'Family Film', 'Animation']	Bambi II	['/m/0bnmyfl']	1
Flower	/m/05v2k32		['assist', 'encounter', 'named']	18.04435	14.570152	-23.682713	4	683122		False	1942.0	M			Tim Davis	-26.0	267447150.0	['Drama', 'Adventure', 'Family Film']	Bambi		0
Flower	/m/05v2k32		['assist', 'encounter', 'named']	18.04435	14.570152	-23.682713	4	683122		False	1942.0	M			Stan Alexander		267447150.0	['Drama', 'Adventure', 'Family Film']	Bambi		0
Flower	/m/05v2k32		['assist', 'encounter', 'named']	18.04435	14.570152	-23.682713	4	683122		False	1942.0	M	1.77		Sterling Holloway	37.0	267447150.0	['Drama', 'Adventure', 'Family Film']	Bambi		0
Leon Phelps	/m/03d5_6f		['cuckold', 'fine', 'figure']	-1.4281389	3.0616693	-9.02991	2	6770626		False	2000.0	M		/m/0x67	Tim Meadows	39.0	13743212.0	['Comedy']	The Ladies Man		0
Rita	/m/02nwgfl	['Vice President']	['find', 'marry', 'return']	42.19994	-6.4675784	-7.9528966	17	2600144		False	2006.0	F	1.7	/m/041rx	Maya Rudolph	34.0	495303.0	['Comedy', 'Thriller', 'Indie']	Idiocracy	['/m/02nw8hl', '/m/0jxwcbs', '/m/0h185dc', '/m/04ds18q', '/m/0gy8nbx', '/m/0h5t32l']	1
Princess Eilonwy	/m/0409mp	['Princess']	['kiss', 'agree', 'release']	15.151043	31.527128	18.796518	12	805496		False	1985.0	F			Susan Sheridan	38.0	21288692.0	['Action', 'Adventure', 'Family Film']	The Black Cauldron		0
Orddu	/m/02r0ck0	['leader']	['act', 'agree', 'hold']	-34.801758	-5.611826	17.68503	3	805496		False	1985.0				Eda Reiss Merin	72.0	21288692.0	['Action', 'Adventure', 'Family Film']	The Black Cauldron		0
Gurgi	/m/0bj8_s		['manage', 'agree', 'advance']	-10.498528	-37.46724	-8.442006	7	805496		False	1985.0	M			John Byner	47.0	21288692.0	['Action', 'Adventure', 'Family Film']	The Black Cauldron		0
Doctor Watson	/m/014_w4		['receive', 'stop', 'fire']	-33.971466	-2.8774967	-2.7925239	32	25793288		False	2011.0	M	1.82	/m/02w7gg	Jude Law	38.0	543848418.0	['Drama', 'Comedy', 'Action']	Sherlock Holmes: A Game of Shadows		0
Doctor Watson	/m/014_w4		['receive', 'stop', 'fire']	-33.971466	-2.8774967	-2.7925239	32	3591767		False	1946.0	M	1.829		Nigel Bruce			['Drama', 'Black-and-white', 'Thriller']	Terror by Night		0
Doctor Watson	/m/014_w4		['receive', 'stop', 'fire']	-33.971466	-2.8774967	-2.7925239	32	6435145		False	1939.0	M	1.829		Nigel Bruce			['Drama', 'Black-and-white', 'Thriller']	The Adventures of Sherlock Holmes		0
Doctor Watson	/m/014_w4		['receive', 'stop', 'fire']	-33.971466	-2.8774967	-2.7925239	32	20635941		False	1931.0	M			Ian Fleming			['Crime Fiction', 'Mystery']	The Sleeping Cardinal		0
Doctor Watson	/m/014_w4		['receive', 'stop', 'fire']	-33.971466	-2.8774967	-2.7925239	32	26583800		False	1976.0	M	1.74		Robert Duvall	45.0		['Drama', 'Thriller', 'Crime Fiction']	The Seven-Per-Cent Solution		0
Robert Pryce	/m/0h2k5rs		['reveal', 'cut', 'agent']	-1.6148909	1.0544726	-11.110773	2	11039716		False	2009.0	M	1.84		Gabriel Macht	37.0	17840867.0	['Action', 'Thriller', 'Mystery']	Whiteout		0
William Forrester	/m/0cl1dsc	['writer']	['make', 'die', 'ask']	8.092333	-13.914986	38.4611	24	11414473		False	2000.0	M	1.89	/m/03lmx1	Sean Connery	70.0	80701064.0	['Drama', 'Coming of age']	Finding Forrester		0
Atticus Finch	/m/02pk0sd		['watch', 'bring', 'vilify']	13.787655	8.156505	6.1567054	2	4607980		False	1962.0	M	1.905	/m/07bch9	Gregory Peck	46.0	20629846.0	['Drama', 'Black-and-white', 'Crime Fiction']	To Kill a Mockingbird		0
Jem Finch	/m/0hcdwm_	['Scout']	['undergo', 'watch', 'attack']	-17.535397	12.77463	9.489517	30	4607980		False	1962.0	M			Phillip Alford	14.0	20629846.0	['Drama', 'Black-and-white', 'Crime Fiction']	To Kill a Mockingbird		0
Mayella Violet Ewell	/m/0hcdwlp		['attack', 'overpower', 'kill']	-16.675669	6.9595013	12.2763195	30	4607980		False	1962.0	F			Collin Wilcox	27.0	20629846.0	['Drama', 'Black-and-white', 'Crime Fiction']	To Kill a Mockingbird		0
Tom Robinson	/m/0hcdwm3	['stand in']	['accuse', 'kill', 'innocence']	24.323618	5.5039415	-10.222862	23	4607980		False	1962.0	M	1.87	/m/0x67	Brock Peters	35.0	20629846.0	['Drama', 'Black-and-white', 'Crime Fiction']	To Kill a Mockingbird		0
Franklin Hatchett	/m/0g9cp54		['overhear', 'jump', 'save']	37.820213	-1.8541639	-12.284099	17	1620539		False	1997.0	M	1.83	/m/0x67	Chris Tucker	25.0	48407611.0	['Comedy', 'Action', 'Action/Adventure']	Money Talks		0
James Russell	/m/04fz136		['get', 'kill', 'save']	28.694437	13.213231	-31.390205	4	1620539		False	1997.0	M	1.75	/m/042gtr	Charlie Sheen	31.0	48407611.0	['Comedy', 'Action', 'Action/Adventure']	Money Talks		0
Tyler Jackson	/m/0h6125_		['get', 'bring', 'manage']	27.04213	8.268065	-33.25308	4	2979277		False	2006.0	M	1.83		Dwight Yoakam	49.0	18381890.0	['Comedy', 'Action', 'Crime Fiction']	Bandidas		0
Nate Pope	/m/0cgr56k		['release', 'claim', 'friend']	13.625004	33.132206	22.265402	12	760603		False	1996.0	M	1.88	/m/05g0f1	Forest Whitaker	34.0		['Drama', 'Fantasy']	Phenomenon		0
Ajay	/m/0gx36nb		['die', 'believe', 'protect']	18.297632	15.82474	-35.678448	4	15856716		False		M	1.73	/m/0dryh9k	Salman Khan			['Action']	Veergati	['/m/0n8db55', '/m/0gwwcby', '/m/0h7btm8']	1
Luke Skywalker	/m/0f1bg		['refuse', 'free', 'bring']	-3.9127603	1.1086397	0.4804223	2	53964		False	1980.0	M	1.75	/m/065b6q	Mark Hamill	28.0	538375067.0	['Action', 'Adventure', 'Family Film']	Star Wars Episode V: The Empire Strikes Back		0
Luke Skywalker	/m/0f1bg		['refuse', 'free', 'bring']	-3.9127603	1.1086397	0.4804223	2	52549		False	1977.0	M	1.75	/m/065b6q	Mark Hamill	25.0	775398007.0	['Action', 'Adventure', 'Family Film']	Star Wars Episode IV: A New Hope		0
Luke Skywalker	/m/0f1bg		['refuse', 'free', 'bring']	-3.9127603	1.1086397	0.4804223	2	185264		False	1978.0	M	1.75	/m/065b6q	Mark Hamill	27.0		['Comedy', 'Adventure', 'Musical']	The Star Wars Holiday Special		0
Luke Skywalker	/m/0f1bg		['refuse', 'free', 'bring']	-3.9127603	1.1086397	0.4804223	2	50744		False	1983.0	M	1.75	/m/065b6q	Mark Hamill	31.0	475106177.0	['Action', 'Adventure', 'Family Film']	Star Wars Episode VI: Return of the Jedi		0
Captain Matt Garth	/m/0h28wz8	['Captain']	['call', 'kill', 'involve']	34.597702	21.325354	9.599061	26	962431		False	1976.0	M	1.91	/m/07bch9	Charlton Heston	52.0	43220000.0	['Drama', 'Action', 'Action/Adventure']	Midway		0
Shrek	/m/0bx6ln		['promise', 'live', 'tell']	1.4546466	-1.3913822	1.2612474	2	9031071		False	2007.0	M	1.73	/m/02rbdlq	Mike Myers	44.0		['Comedy', 'Short Film', 'Adventure']	Shrek the Halls		0
Shrek	/m/0bx6ln		['promise', 'live', 'tell']	1.4546466	-1.3913822	1.2612474	2	903383		False	2007.0	M	1.73	/m/02rbdlq	Mike Myers	43.0	798958162.0	['Comedy', 'Adventure', 'Family Film']	Shrek the Third		0
Shrek	/m/0bx6ln		['promise', 'live', 'tell']	1.4546466	-1.3913822	1.2612474	2	27193568		False	2010.0	M	1.73	/m/02rbdlq	Mike Myers	46.0	752600867.0	['Comedy', 'Action', 'Adventure']	Shrek Forever After		0
Shrek	/m/0bx6ln		['promise', 'live', 'tell']	1.4546466	-1.3913822	1.2612474	2	24569006		False		M	1.73	/m/02rbdlq	Mike Myers			['Short Film', 'Adventure', 'Animation']	Scared Shrekless		0
Shrek	/m/0bx6ln		['promise', 'live', 'tell']	1.4546466	-1.3913822	1.2612474	2	525314		False	2004.0	M	1.73	/m/02rbdlq	Mike Myers	40.0	919838758.0	['Comedy', 'Adventure', 'Family Film']	Shrek 2		0
Shrek	/m/0bx6ln		['promise', 'live', 'tell']	1.4546466	-1.3913822	1.2612474	2	18717177		False	2001.0	M	1.73	/m/02rbdlq	Mike Myers	37.0	484409218.0	['Comedy', 'Adventure', 'Family Film']	Shrek		0
Princess Fiona	/m/06hm0d	['Princess', 'Princess', 'Princess', 'Princess']	['explain', 'present', 'imprison']	0.20267564	-0.13973957	-4.3744307	2	9031071		False	2007.0	F	1.75	/m/042gtr	Cameron Diaz	35.0		['Comedy', 'Short Film', 'Adventure']	Shrek the Halls		0
Princess Fiona	/m/06hm0d	['Princess', 'Princess', 'Princess', 'Princess']	['explain', 'present', 'imprison']	0.20267564	-0.13973957	-4.3744307	2	903383		False	2007.0	F	1.75	/m/042gtr	Cameron Diaz	34.0	798958162.0	['Comedy', 'Adventure', 'Family Film']	Shrek the Third		0
Princess Fiona	/m/06hm0d	['Princess', 'Princess', 'Princess', 'Princess']	['explain', 'present', 'imprison']	0.20267564	-0.13973957	-4.3744307	2	27193568		False	2010.0	F	1.75	/m/042gtr	Cameron Diaz	37.0	752600867.0	['Comedy', 'Action', 'Adventure']	Shrek Forever After		0
Princess Fiona	/m/06hm0d	['Princess', 'Princess', 'Princess', 'Princess']	['explain', 'present', 'imprison']	0.20267564	-0.13973957	-4.3744307	2	18717177		False	2001.0	F	1.75	/m/042gtr	Cameron Diaz	28.0	484409218.0	['Comedy', 'Adventure', 'Family Film']	Shrek		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	850497		False	1946.0	M	1.905	/m/0ffj5g	Johnny Weissmuller			['Adventure', 'Jungle Film']	Tarzan and the Leopard Woman		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	3680519		False	1936.0	M	1.905	/m/0ffj5g	Johnny Weissmuller	32.0		['Black-and-white', 'Adventure', 'Jungle Film']	Tarzan Escapes		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	2990106		False	1942.0	M	1.905	/m/0ffj5g	Johnny Weissmuller			['Black-and-white', 'Adventure', 'Jungle Film']	Tarzan's New York Adventure		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	17569375		False	1968.0	M			Mike Henry			['Adventure', 'Jungle Film']	Tarzan and the Jungle Boy		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	17120190		False	1943.0	M	1.905	/m/0ffj5g	Johnny Weissmuller	38.0		['Black-and-white', 'Adventure']	Tarzan Triumphs		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	8492265		False	1939.0	M	1.905	/m/0ffj5g	Johnny Weissmuller	35.0		['Black-and-white', 'Action', 'Adventure']	Tarzan Finds a Son!		0
Tarzan	/m/07lk3	['Priest']	['speak', 'destroy', 'spy']	-3.0356772	-0.5987121	-4.3270044	2	14620261		False	1950.0	M	1.93		Lex Barker	31.0		['Black-and-white', 'Adventure', 'Jungle Film']	Tarzan and the Slave Girl		0
