	movie_id	character	agent_verbs	patient_verbs	attributes	title	religion	age	death	children
10269	34152185	Jane Graystone	['regains', 'pretends', 'notifies', 'tells', 'car', 'danger', 'agrees', 'faking', 'refuses', 'daughter', 'claims']	['lost', 'go', 'have', 'gets', 'give']						
10270	34152185	Mike Lewis	['finds', 'escape', 'car', 'accompanies', 'starts', 'go', 'ends', 'manages', 'took', 'excited', 'believe', 'returns']	['get', 'convinces', 'tells']	['threatening']	intern				
10271	34152185	Steiner	['balks']		['agent']					
10272	34152185	John Goodwin	['shows', 'claims', 'returns']			doctor				
10273	34152185	Murdoch		['persuades', 'let']						
10274	28756605	Anton M. Kashtanov	['surgeon']		['departure']	surgeon				
10275	28756605	Pauline			['wife']					
10276	27907826	Sumanth	['hatches', 'turns', 'get']	['caught', 'saved', 'know']	['marriage', 'goon']					
10277	27907826	Vinayak Mahadevan	['saved', 'get', 'starts', 'meets', 'befriends', 'killed', 'friends', 'has', 'confronts']	['introduced', 'know', 'shoots']	['intentions', 'presence']	assistant commissioner				
10278	27907826	Kamal Ekambaram	['comes', 'faked', 'arrives', 'throws']							
10279	27907826	Praveen Kumar	['confronts', 'calls']	['killed']						
10280	27907826	Sanjana	['engulfs', 'love']		['friend']					
10281	27907826	Mahat	['escape']	['killed', 'accompanied']	['friend']					
10282	27907826	Faizal	['caught']	['named']	['head']					
10283	27907826	Prem	['escape', 'reveals', 'becomes']	['killed', 'meets']	['friend']					
10284	27907826	Ganesh	['saved', 'living', 'get', 'owns']	['killed', 'know']	['Sub-Inspector']					
10285	27907826	Sabitha Prithviraj	['took', 'friends']							
10286	27907826	Prithvi	['shoots', 'takes', 'killed', 'revealed']	['calls', 'inform']	['wife', 'tough']					
10287	27907826	Sona	['killed', 'accompanied']	['killed']						
10288	27907826	Suchithra			['wife']					
10289	27907826	Arumuga Chettiar				dealer				
10290	5326603	Joseph	['agrees', 'husband', 'man']							
10291	5326603	Janaki	['forgotten', 'leaves', 'reconcile', 'seen', 'fighting', 'decides', 'goes', 'attempts', 'thinks']	['reclaim', 'apply']	['place', 'father']					
10292	5326603	Pandian	['able', 'goes', 'finds', 'tells', 'lives', 'director', 'reconcile', 'begins', 'gets', 'meet']	['married', 'spend', 'advises', 'steal', 'realize']	['house']	assistant				
10293	5326603	Pandian	['able', 'goes', 'finds', 'tells', 'lives', 'director', 'reconcile', 'begins', 'gets', 'meet']	['married', 'spend', 'advises', 'steal', 'realize']	['house']	director				
10294	5326603	Rathna	['girl', 'waiting']							
10295	5326603	Avvai Shanmugi	['reveals', 'rebuffs']	['woman', 'believes']	['clothes', 'husband']					
10296	5326603	Mudaliyar	['husband']	['happens']	['owner']					
10297	5326603	Basha	['takes', 'advises']	['admitted', 'caught']	['friend']					
10298	5326603	Sethurama		['tells']						
10299	5326603	Vishwanathan Iyer		['tells', 'convinces']	['secretary', 'proposals']					
10300	5326603	Barathi			['daughter']					
10301	24587655	Constance	['room']	['marry', 'marries']	['realizing']					
10302	24587655	Neville — Diana	['falls', 'professes', 'come', 'playmates', 'returns', 'love', 'explain', 'tells', 'become', 'visited', 'fallen', 'drives', 'marries']	['visited', 'sent', 'marry']	['return', 'wait']					
10303	24587655	David	['love', 'commits', 'playmates']		['suicide']					
10304	24587655	Jeffry	['blames', 'ill', 'passes']	['connected']	['brother']					
10305	24587655	Nevs	['come', 'playmates']							
10306	6607195	Lisa Tyler	['waiting']		['daughter', 'friends']					his
10307	6607195	Will Keane	['holding', 'explains', 'walking']		['restaurant']					
10308	6607195	Charlotte	['daughter', 'returns', 'finds', 'breaks', 'recites', 'suspects']	['taken', 'make', 'asks']	['grandmother', 'gift']					
10309	21181180	Marya	['wife', 'confesses', 'offers', 'was']							
10310	21181180	Victor Sablin				student				
10311	21181180	Gregori Platoff				General				
10312	9429327	Wolfgang	['sees', 'play', 'manage', 'arrives', 'drink', 'flirts']	['flirt']						
10313	9429327	Erwin	['manage', 'keen', 'drink', 'returns', 'carrying', 'reminds']	['go', 'flirt']		taxi driver				
10314	9429327	Brigitte	['suggests']	['play']	['friend']					
10315	9429327	Annie	['gets', 'wear']	['find']	['wife', 'benefit']					
10316	9429327	Christl			['annoyance']					
10317	81100	Dude	['enters', 'reconsiders', 'whacks', 'throws', 'came', 'stopped', 'standing', 'resigns', 'shoots', 'frees', 'tied', 'go', 'gunman', 'acquired', 'believes', 'implores', 'knocks', 'reaches', 'confiscating', 'gets']	['tells', 'captured', 'suggest', 'take', 'trade', 'round', 'discuss']	['feet', 'story', 'sheriff']					
10318	81100	Joe Burdette	['begins', 'drag', 'sheriff', 'tosses', 'arrests', 'leaves']	['causes', 'sees', 'shoots', 'release', 'let', 'knocks', 'take', 'rushes', 'surrender']	['brother', 'getting', 'men', 'brother']					
10319	81100	Pat Wheeler	['informs', 'walking', 'suggests', 'discuss']	['implores', 'stop', 'saying']	['wagons', 'murderer']					
10320	81100	Nathan Burdette	['agrees', 'sees', 'leaves', 'playing']	['visit', 'told', 'turn']	['saloon']					
10321	81100	Carlos Robante	['says', 'stops']	['captured']						
10322	81100	Consuela		['captured']	['wife']					
10323	81100	John T. Chance				Sheriff				
10324	277666	Kyle Brenner	['said']		['policewoman', 'testicle']	bachelor				
10325	277666	Michael Delaney	['gets', 'fallen', 'claim']			cartoonist				
10326	6056195	Chai		['avenge']						
10327	6056195	Pim			['girlfriend']	kickboxer				
10328	6056195	Mong Fu				kickboxer				
10329	19666807	Amina	['defines', 'notices', 'epitomizes', 'has', 'accepts']		['charm']					
10330	19666807	Jacob	['fancies']		['partner']					
10331	19666807	Miriam	['makes', 'follows', 'rejoices']	['connect']	['kindness', 'strength', 'relationship']					
10332	19666807	Omar			['sister', 'husband']					
10333	19666807	Rehmat			['sister']					
10334	19666807	Madeleine			['postmistress']					
10335	2367161	Michael McCann				Detective				
10336	2367161	Catherine Banning				investigator				
10337	2367161	Thomas Crown				financier				
10338	22960044	Nikita	['have']		['fathers']					
10339	22960044	Raj	['have']		['families']					
10340	34787508	Baldev Chaddha	['story', 'convinces', 'runs', 'concludes']	['brings']	['clinic', 'days', 'expert']					
10341	34787508	Ashima Roy	['reunite', 'infertile', 'digest', 'realises']	['attend', 'convinces']	['families']					
10342	34787508	Vicky Arora	['falls', 'convinces', 'donor', 'live', 'reunite', 'son', 'responsible', 'sired']	['convinces', 'donate', 'brings']	['sperm', 'past', 'convincing']				accident	
10343	34787508	Alexander			['Indian', 'bumps', 'his']					
10344	34787508	Dolly			['mother']					
10345	22870525	Riyaz	['joins', 'part', 'begins', 'befriends', 'finds', 'takes', 'tries']	['escape', 'save', 'spoil', 'meets', 'kill', 'introduces']	['thoughts', 'bumps']					
10346	22870525	Avantika Ahuja	['gets', 'office', 'pregnant', 'meets', 'leaves', 'tells', 'becomes', 'realizes', 'waits', 'calls', 'helps']	['help', 'share', 'requests', 'keeps', 'save']	['changes', 'bag', 'innocent', 'father', 'saving', 'message', 'help']					
10347	22870525	Rihana	['fly', 'traveling', 'expose']	['meets', 'killing', 'calls']	['friend', 'boyfriend']					
10348	22870525	Ehsaan Khan	['keeps', 'introduces', 'joins', 'consoles', 'denies', 'agrees', 'killed', 'kills', 'finds', 'threatens', 'makes', 'reveals']	['informs', 'kill', 'tells', 'ask', 'meets', 'helps', 'appointed']	['lectures', 'game']	professor				
10349	22870525	Bhaijaan	['ask', 'becomes', 'advances', 'informs']	['fight', 'shoots', 'tells']						
10350	22870525	Hamid		['killing']						
10351	22870525	Tahir		['send']						
10352	22870525	Salma		['meeting']	['problem', 'body', 'neighbor']					
10353	22870525	Aqeel		['killed']	['member']					
10354	34002759	Siddhu	['unites', 'fall', 'ask', 'get', 'unite']	['driving']	['lovers', 'efforts', 'parents']					
10355	34002759	Pooja	['fall', 'grows']		['hand', 'lovers', 'efforts', 'father']					
10356	34002759	Aviraj Roy	['driving']	['get']						
10357	34002759	Swati	['has']		['her']					
10358	34002759	Nandini		['get']	['mother']					
10359	34002759	Dibakar			['house']					
10360	34002759	Chatterjee			['father']					
10361	34002759	Casanova			['big']					
10362	6590245	Ross Bigger	['attacks', 'humiliates', 'chases', 'teacher', 'reveals', 'begins', 'arrives', 'follows', 'learns', 'gives', 'hooks', 'drops', 'tells', 'got']	['intimidate', 'discover', 'fall', 'causing']	['father', 'actions', 'fang', 'body', 'parent', 'enraged']	teacher				
10363	6590245	Ross Bigger	['attacks', 'humiliates', 'chases', 'teacher', 'reveals', 'begins', 'arrives', 'follows', 'learns', 'gives', 'hooks', 'drops', 'tells', 'got']	['intimidate', 'discover', 'fall', 'causing']	['father', 'actions', 'fang', 'body', 'parent', 'enraged']	astronaut				
10364	6590245	Victoria	['return']		['front', 'flame']					
10365	6590245	David Leary	['becomes', 'reembarks', 'attempts', 'return', 'make', 'tries', 'has', 'flees', 'brings', 'hits', 'telling', 'tells', 'ecstatic', 'straighten', 'decides', 'meets', 'states', 'gets', 'begins', 'discovers', 'learns']	['tells', 'turn', 'told', 'drives', 'divorced', 'raising', 'go', 'end', 'pack']	['son', 'school']	teacher				
10366	6590245	Kirby	['reveal', 'come']		['named']					
10367	6590245	Ulf	['drives']		['friend']					
10368	6590245	Ben	['begins', 'come']		['son']					
10369	6590245	Clark		['named']						
10370	6590245	Rumpert		['waiting', 'encounters']		librarian				
10371	6590245	Fang		['bullied', 'arrested']	['nicknamed']					
10372	35715425	Sundar	['swoons', 'waits', 'becomes', 'come', 'decide', 'businessman', 'suffers', 'replies', 'much', 'has', 'realises', 'upset', 'dejected']	['shatters', 'meet', 'informs', 'asks', 'marry']	['mother', 'life', 'professor', 'father', 'life', 'unaware']	businessman				
10373	35715425	Uma	['develop', 'asks', 'leaves', 'decide', 'put', 'realises', 'joined', 'informs', 'take']	['meet']	['aunt', 'lives', 'brother']	teacher				
10374	35715425	Shanti	['comes', 'changes', 'have', 'takes', 'makes', 'decides', 'overheard']	['know', 'leave', 'has', 'marry']	['life']	teacher				
10375	35715425	Geetha	['develop', 'studying']	['have']						
10376	35715425	Nagesh	['professor', 'studied']		['recommendation']	professor				
10377	35715425	S. A. Ashokan				Correspondent				
10378	29890953	Malindy		['revolves']						
10379	29890953	Arthur		['revolves']						
10380	29890953	Paul Laurence Dunbar				writer				
10381	18487940	Ulysses Johnson	['mentioned', 'tells', 'having', 'remembers', 'grown', 'begins', 'kiss', 'surgeon', 'asks', 'come', 'spend', 'Surgeon', 'boards']	['find', 'accuses', 'tell']		surgeon			malaria	
10382	18487940	Ulysses Johnson	['mentioned', 'tells', 'having', 'remembers', 'grown', 'begins', 'kiss', 'surgeon', 'asks', 'come', 'spend', 'Surgeon', 'boards']	['find', 'accuses', 'tell']		Surgeon			malaria	
10383	18487940	Penny	['breaks', 'arrives']	['visit', 'asks', 'tells']	['wife', 'ghost']					
10384	18487940	Monkevickz	['dying']	['neglected']	['father', 'friend']				malaria	
10385	18487940	McCall		['meets']						
10386	18487940	Jane				Lt.				
10387	18487940	Cameron Mitchell							malaria	
10388	2149218	Gennarino	['cooking', 'catching', 'changes', 'agrees', 'manages', 'has', 'attempts', 'hits', 'returns', 'wants']	['get', 'ordering', 'take', 'rape']	['yacht']					
10389	2149218	Raffaella	['reacts', 'begins', 'vacationing', 'unwilling']	['abandon']	['named', 'wealthy', 'capitalist', 'arrogant']					
10390	4446720	Willard Young	['gains']							
10391	4446720	Ben	['living']	['connect', 'help']						
10392	4446720	Willie	['makes']							
10393	4446720	Lily Reed		['help', 'connect']						
10394	12394296	Claudia	['uncertain', 'waitress']			waitress				
10395	12394296	Michael			['boyfriend']					
10396	12394296	Kelly			['sister']					
10397	23389321	Miranda	['prove', 'confesses']	['confront']	['girlfriend']					
10398	23389321	Julie Messinger	['finds', 'takes', 'seeks', 'begins', 'learns', 'realizes']	['comfort', 'told', 'unravel']		housewife				
10399	23389321	Timmy Spector	['reports', 'invites', 'admits']							
10400	23389321	Richard	['goes', 'love']	['tells', 'told']	['desk', 'author', 'conquests', 'affair', 'director', 'unconscious']	housewife				
10401	23389321	Richard	['goes', 'love']	['tells', 'told']	['desk', 'author', 'conquests', 'affair', 'director', 'unconscious']	art director				
10402	23389321	Richard	['goes', 'love']	['tells', 'told']	['desk', 'author', 'conquests', 'affair', 'director', 'unconscious']	author				
10403	25698427	Sophie	['get', 'help', 'take', 'woman', 'discovers', 'breaks', 'goes']	['neglecting', 'tells', 'blames']	['mother', 'reply']					
10404	25698427	Claire Smith	['reunite', 'insists', 'asks', 'take', 'arrives', 'points', 'decides', 'sees', 'tells']	['look', 'helps', 'attend']	['story', 'elderly']					
10405	25698427	Charlie	['tells', 'get', 'apologize', 'comes', 'blames', 'drives']	['find', 'tells', 'finds']	['grandson']					
10406	25698427	Victor	['uses', 'unmoved']							
10407	25698427	Lorenzo Bartolini	['reunite']		['wedding', 'her', 'right']					
10408	25698427	Patricia		['cousin']	['woman']					
10409	25698427	Juliet			['secretaries']					
10410	20917489	Peter	['finds']	['marry']	['son']					
10411	20917489	Howard Lawton	['forbids']		['son', 'General']	Attorney - General				
10412	20917489	James Carson	['goes', 'dies']	['investigated', 'involved']	['daughter']				heart attack	
10413	20917489	Cherry	['selling']	['taking']	['daughter']					
10414	21984862	Maya	['first', 'tutors']	['meets']	['woman']					
10415	21984862	Andras Varda	['meet']							
10416	13293808	Veera	['fall', 'jailed', 'pleads', 'supports']	['kidnaps', 'bring', 'rescues']	['father']					
10417	13293808	Vikram	['hates', 'demands', 'kidnaps', 'disliked', 'accept']		['father']					
10418	13293808	Ashok	['fights', 'fall', 'proves', 'becomes', 'rescues', 'hesitates', 'stays', 'wins', 'completes', 'accepts', 'unite', 'refuses', 'sends']	['hates', 'supports', 'meets', 'jailed']	['help', 'assistant']					
10419	1343342	Esther Haya Harareet	['take', 'hears', 'love', 'tells']	['conceal', 'tells', 'beg', 'meets']						
10420	1343342	Tirzah	['dying', 'contracted']	['healed', 'imprisons']	['sister']					
10421	1343342	Quintus Arrius	['admires', 'offers', 'believes']	['train', 'rescued', 'credited']	['life', 'galley', 'flagship']	Consul				
10422	1343342	Jesus	['stumbles', 'preach', 'begins']	['see', 'Recognizing']	['trial', 'crucifixion']					
10423	1343342	Simonides	['preparing']		['Their', 'loyal']					
10424	1343342	Miriam	['expel', 'contracted']	['healed', 'take', 'imprisons', 'see']	['mother']					
10425	1343342	Tiberius		['petitions', 'free']		Emperor				
10426	1343342	Balthasar		['meets']						
10427	1343342	Judah Ben - Hur				prince				
10428	1343342	Pontius Pilate				governor				
10429	30804670	Caroline	['gives', 'catches']		['son']					
10430	30804670	Johnny	['lied', 'breaks', 'slept', 'pays', 'become', 'come']	['engaged', 'see']	['mother']					
10431	30804670	Mikki	['helps', 'tub', 'teaches', 'fails', 'ends', 'continue', 'enter']	['make', 'hook']						
10432	30804670	Kim Mathews	['become', 'does', 'packs', 'proceed', 'leaves', 'continues', 'enter', 'begins', 'makes', 'living', 'gets', 'tries', 'appears', 'gives', 'tub', 'goes']	['takes', 'accept', 'persuades', 'care', 'conquer', 'attracted', 'broke', 'take', 'admits', 'work', 'clean', 'help']						
10433	30804670	Chloe	['asks']		['party']					
10434	30804670	Chalet Girl Georgie	['tub', 'proceed', 'continue', 'begins']	['hook', 'clean', 'become', 'sent']	['friend']					
10435	30804670	Bernhard	['spotted', 'alerted']							
10436	30804670	Tara	['pulls', 'gives']							
10437	30804670	Amy			['friend']					
10438	30804670	Richard			['son']					
10439	258732	Ellen Wade	['had', 'dejected', 'enters', 'manage']	['believes', 'get', 'intrigued', 'invites']	['past', 'activist', 'bill']					
10440	258732	Andrew Shepherd	['entering', 'strikes', 'invites', 'resolves', 'declares', 'preparing']	['intrigued', 'conflicted', 'releasing', 'announce', 'run']	['re-election', 'honor', 'ethics', 'team']	activist				
10441	258732	Andrew Shepherd	['entering', 'strikes', 'invites', 'resolves', 'declares', 'preparing']	['intrigued', 'conflicted', 'releasing', 'announce', 'run']	['re-election', 'honor', 'ethics', 'team']	President				
10442	258732	McInerney		['conflicted']						
10443	258732	A.J. MacInerney		['expresses']	['pragmatic']	Chief of Staff				
10444	2835630	Mandy	['sees', 'gets', 'assumes', 'lives', 'tells', 'fall', 'works']	['tells']	['friend', 'warnings']					
10445	2835630	Vera	['accepts', 'give', 'shows', 'tries']	['get']	['his', 'loss']					
10446	2835630	Colin	['interested', 'starts', 'leaves', 'hurts', 'fall', 'arrives', 'promises', 'over', 'it', 'took']	['fall', 'talk', 'get']	['cousin']					
